transaction_id,customer_id,amount,currency,timestamp,timezone,status,product_category
TXN-02911,CUST-8931,42.56,AUD,2024-01-20 13:40:37,Europe/London,failed,books
TXN-02912,CUST-5257,313.98,JPY,2024-03-11 03:17:56,Asia/Tokyo,completed,electronics
TXN-02913,CUST-6250,490.22,JPY,2024-02-06 15:17:09,UTC,completed,toys
TXN-02914,CUST-9347,254.39,JPY,2024-01-23T01:13:35,America/Los_Angeles,completed,books
TXN-02915,CUST-8758,274.45,USD,2024-03-30T17:55:06Z,Australia/Sydney,completed,books
TXN-02916,CUST-1200,676.61,GBP,11-Mar-2024 11:32,America/New_York,pending,clothing
TXN-02917,CUST-7778,390.17,CAD,25-Feb-2024 14:02,Asia/Tokyo,pending,beauty
TXN-02918,CUST-7478,523.02,GBP,10-Jan-2024 09:34,Europe/Paris,failed,toys
TXN-02919,CUST-3863,248.93,USD,2024-03-05T22:09:21Z,,pending,electronics
TXN-02920,CUST-3482,431.47,CAD,01/03/24 02:26 PM,Europe/London,failed,beauty
TXN-02921,CUST-6356,741.39,USD,22-Jan-2024 17:48,UTC,pending,beauty
TXN-02922,CUST-2272,599.73,EUR,02/06/24 01:22 PM,,failed,electronics
TXN-02923,CUST-3415,920.42,JPY,2024-01-27T13:42:59Z,Europe/Paris,failed,toys
TXN-02924,CUST-3133,839.67,USD,05-Feb-2024 00:43,America/Los_Angeles,failed,beauty
TXN-02925,CUST-9493,68.11,JPY,03/16/24 07:10 PM,Australia/Sydney,completed,beauty
TXN-02926,CUST-2636,949.75,EUR,2024-03-27 21:33:47,Europe/London,failed,home
TXN-02927,CUST-7706,442.04,AUD,03/12/24 04:54 PM,Europe/London,completed,home
TXN-02928,CUST-2204,512.78,AUD,2024-02-05T08:10:30Z,Europe/Paris,completed,electronics
TXN-02929,CUST-6255,691.92,EUR,2024-02-21T08:16:33,Australia/Sydney,completed,electronics
TXN-02930,CUST-5708,325.03,AUD,01/26/24 02:35 PM,,completed,electronics
TXN-02931,CUST-9844,140.84,AUD,2024-03-30T06:57:36Z,America/Los_Angeles,pending,books
TXN-02932,CUST-1106,510.1,USD,2024-03-28 10:14:21,America/Los_Angeles,failed,books
TXN-02933,CUST-6064,97.18,USD,2024-01-10T17:49:46Z,,failed,books
TXN-02934,CUST-5490,244.36,AUD,2024-02-24T02:02:18Z,America/Los_Angeles,completed,sports
TXN-02935,CUST-5080,525.4,CAD,2024-03-04T16:17:57Z,Europe/Paris,pending,electronics
TXN-02936,CUST-6404,600.04,EUR,2024-03-03T01:16:18,Europe/Paris,completed,electronics
TXN-02937,CUST-5582,214.09,USD,2024-03-05T11:31:28,America/Los_Angeles,pending,beauty
TXN-02938,CUST-2457,481.61,AUD,2024-02-29 08:48:49,America/New_York,completed,sports
TXN-02939,CUST-7801,729.15,GBP,2024-02-13T03:09:48,Europe/London,pending,electronics
TXN-02940,CUST-8108,238.44,CAD,2024-02-07T13:42:06Z,Europe/Paris,pending,electronics
TXN-02941,CUST-6040,646.65,JPY,2024-02-22 23:17:56,Europe/Paris,completed,sports
TXN-02942,CUST-7002,398.46,USD,2024-01-04 18:14:29,Asia/Tokyo,pending,beauty
TXN-02943,CUST-6666,955.4,JPY,02/02/24 10:49 AM,UTC,pending,home
TXN-02944,CUST-3073,478.07,JPY,07-Jan-2024 07:48,America/New_York,completed,sports
TXN-02945,CUST-4847,401.06,JPY,2024-02-27T13:22:51,America/New_York,completed,sports
TXN-02946,CUST-4296,14.22,EUR,2024-01-31T18:37:42Z,Australia/Sydney,failed,beauty
TXN-02947,CUST-3601,933.36,EUR,2024-03-03T04:42:20,,completed,beauty
TXN-02948,CUST-8863,124.67,EUR,2024-03-01T05:43:21,Australia/Sydney,failed,electronics
TXN-02949,CUST-8597,790.23,USD,2024-03-21T03:56:35,UTC,failed,sports
TXN-02950,CUST-5396,563.13,GBP,25-Jan-2024 18:49,UTC,completed,sports
TXN-02951,CUST-8747,408.38,CAD,2024-02-12 11:34:01,Australia/Sydney,pending,clothing
TXN-02952,CUST-6281,55.27,GBP,29-Jan-2024 04:26,Australia/Sydney,failed,clothing
TXN-02953,CUST-8574,192.7,EUR,03/08/24 10:58 AM,Australia/Sydney,pending,books
TXN-02954,CUST-8022,297.17,JPY,25-Mar-2024 17:28,America/Los_Angeles,failed,sports
TXN-02955,CUST-4669,853.89,AUD,2024-01-26T03:56:57Z,Europe/Paris,completed,electronics
TXN-02956,CUST-3341,953.27,JPY,2024-02-25T21:56:33,America/Los_Angeles,completed,books
TXN-02957,CUST-5229,656.97,GBP,2024-01-31 07:16:54,America/Los_Angeles,completed,home
TXN-02958,CUST-1908,183.5,EUR,2024-02-20 00:42:56,UTC,completed,electronics
TXN-02959,CUST-9304,849.69,USD,2024-03-23 22:31:42,,completed,electronics
TXN-02960,CUST-9896,264.05,EUR,2024-02-21 02:05:03,Australia/Sydney,failed,beauty
TXN-02961,CUST-7175,477.29,USD,12-Mar-2024 05:29,America/New_York,failed,toys
TXN-02962,CUST-7853,222.71,USD,01/23/24 11:08 AM,UTC,completed,home
TXN-02963,CUST-8205,248.87,JPY,12-Feb-2024 01:02,Asia/Tokyo,pending,clothing
TXN-02964,CUST-8865,157.64,CAD,2024-03-23T08:16:18,Australia/Sydney,completed,beauty
TXN-02965,CUST-8828,274.44,CAD,2024-03-07T15:46:27,America/Los_Angeles,completed,electronics
TXN-02966,CUST-7027,27.64,JPY,01/05/24 02:07 AM,Europe/Paris,completed,sports
TXN-02967,CUST-1706,435.28,USD,02/20/24 04:50 PM,Australia/Sydney,pending,sports
TXN-02968,CUST-6120,513.19,USD,2024-01-20 15:58:57,UTC,pending,home
TXN-02969,CUST-3314,640.22,JPY,02/06/24 07:55 PM,Asia/Tokyo,pending,sports
TXN-02970,CUST-2706,746.86,AUD,2024-03-07 18:17:50,Asia/Tokyo,pending,toys
TXN-02971,CUST-3154,671.05,EUR,2024-01-24T16:45:02,Europe/Paris,failed,electronics
TXN-02972,CUST-3100,244.08,CAD,19-Feb-2024 11:42,,completed,electronics
TXN-02973,CUST-9930,877.24,JPY,2024-02-13T00:17:05,America/Los_Angeles,completed,clothing
TXN-02974,CUST-7594,345.98,AUD,2024-02-10T19:02:58Z,Australia/Sydney,pending,sports
TXN-02975,CUST-8286,640.55,AUD,15-Mar-2024 02:22,Australia/Sydney,completed,books
TXN-02976,CUST-3235,339.75,USD,2024-01-18T18:11:29Z,UTC,failed,toys
TXN-02977,CUST-9325,379.29,JPY,08-Jan-2024 04:17,UTC,completed,electronics
TXN-02978,CUST-9574,141.2,EUR,01/17/24 05:21 PM,Asia/Tokyo,pending,home
TXN-02979,CUST-2095,771.95,CAD,2024-01-17 17:21:02,Europe/Paris,completed,sports
TXN-02980,CUST-4708,479.44,EUR,2024-03-15 00:15:22,Europe/London,pending,books
TXN-02981,CUST-7991,389.12,USD,11-Mar-2024 03:14,Australia/Sydney,failed,clothing
TXN-02982,CUST-6573,619.33,EUR,07-Feb-2024 14:37,UTC,pending,home
TXN-02983,CUST-2838,538.53,EUR,2024-02-22 01:50:00,,failed,clothing
TXN-02984,CUST-9199,889.1,AUD,02/16/24 09:41 AM,America/New_York,failed,books
TXN-02985,CUST-2769,862.91,USD,2024-02-25 23:02:06,,pending,electronics
TXN-02986,CUST-1278,525.4,GBP,02/09/24 01:14 PM,America/Los_Angeles,failed,clothing
TXN-02987,CUST-1990,888.72,CAD,2024-03-06T14:03:55,Asia/Tokyo,failed,electronics
TXN-02988,CUST-4552,904.41,AUD,2024-02-12T00:22:51Z,Europe/London,completed,electronics
TXN-02989,CUST-3937,43.27,GBP,2024-03-27 11:38:57,America/New_York,pending,electronics
TXN-02990,CUST-8900,869.02,USD,21-Feb-2024 15:36,Australia/Sydney,completed,toys
TXN-02991,CUST-3976,890.75,AUD,2024-02-02 08:06:51,Asia/Tokyo,completed,clothing
TXN-02992,CUST-7338,867.88,AUD,2024-01-30 20:23:32,Asia/Tokyo,failed,toys
TXN-02993,CUST-3315,729.98,GBP,2024-01-12 18:13:48,Europe/Paris,pending,clothing
TXN-02994,CUST-7892,966.84,EUR,2024-03-05T14:46:24Z,Europe/Paris,failed,toys
TXN-02995,CUST-8899,986.35,GBP,16-Feb-2024 13:09,Europe/London,completed,electronics
TXN-02996,CUST-5200,448.3,CAD,2024-03-18T15:47:57,,pending,electronics
TXN-02997,CUST-2778,301.46,EUR,28-Jan-2024 05:35,Asia/Tokyo,pending,books
TXN-02998,CUST-4390,579.84,CAD,23-Feb-2024 15:16,Europe/London,pending,beauty
TXN-02999,CUST-4787,322.62,USD,03/16/24 05:13 AM,Australia/Sydney,completed,clothing
TXN-03000,CUST-1818,12.9,USD,2024-01-25 01:17:49,Europe/Paris,completed,sports
TXN-03001,CUST-6311,17.77,AUD,2024-02-22T06:40:07,America/New_York,completed,home
TXN-03002,CUST-2261,581.64,GBP,2024-03-30T19:30:13,Europe/Paris,failed,books
TXN-03003,CUST-2637,850.88,JPY,2024-02-01T22:41:23,Europe/London,pending,home
TXN-03004,CUST-2740,491.75,EUR,14-Mar-2024 12:40,,failed,clothing
TXN-03005,CUST-9976,792.69,EUR,01-Jan-2024 08:04,,failed,books
TXN-03006,CUST-5081,744.54,USD,03/09/24 06:23 PM,Europe/London,completed,books
TXN-03007,CUST-1722,947.84,GBP,2024-01-20 11:38:25,Europe/London,pending,books
TXN-03008,CUST-1438,104.76,JPY,2024-01-10 06:50:37,,completed,books
TXN-03009,CUST-8777,232.73,AUD,02/26/24 05:46 PM,Europe/London,pending,home
TXN-03010,CUST-9375,289.81,GBP,2024-01-02T11:14:15Z,Australia/Sydney,pending,electronics
TXN-03011,CUST-3026,552.3,AUD,2024-03-27T14:59:21,Asia/Tokyo,completed,electronics
TXN-03012,CUST-1298,906.86,CAD,2024-02-02T22:19:25,Asia/Tokyo,pending,books
TXN-03013,CUST-3178,743.75,GBP,2024-03-15 18:40:20,,completed,electronics
TXN-03014,CUST-7888,26.27,JPY,2024-01-10T10:45:40Z,America/New_York,pending,beauty
TXN-03015,CUST-6955,764.91,EUR,02/25/24 01:51 AM,America/New_York,failed,books
TXN-03016,CUST-8256,19.8,USD,2024-03-24 12:45:03,,failed,electronics
TXN-03017,CUST-3727,143.33,GBP,2024-03-24 01:26:08,UTC,pending,clothing
TXN-03018,CUST-2448,538.09,EUR,2024-02-29T17:07:32,America/New_York,completed,books
TXN-03019,CUST-8188,246.15,AUD,02/11/24 09:12 PM,America/New_York,failed,books
TXN-03020,CUST-5097,102.2,USD,03/12/24 06:30 AM,,pending,books
TXN-03021,CUST-2754,868.67,GBP,2024-03-25 20:22:55,America/New_York,completed,beauty
TXN-03022,CUST-7714,637.6,EUR,22-Mar-2024 05:40,America/New_York,completed,books
TXN-03023,CUST-6898,490.55,EUR,2024-02-22T00:05:09Z,Europe/Paris,pending,clothing
TXN-03024,CUST-1194,326.17,GBP,13-Feb-2024 20:20,,pending,electronics
TXN-03025,CUST-2623,850.19,JPY,01/16/24 02:45 PM,UTC,completed,clothing
TXN-03026,CUST-5736,258.86,GBP,2024-01-16 14:45:04,Asia/Tokyo,completed,clothing
TXN-03027,CUST-2497,287.48,EUR,02/12/24 03:44 PM,America/New_York,failed,books
TXN-03028,CUST-5676,842.64,GBP,07-Mar-2024 16:35,Australia/Sydney,completed,electronics
TXN-03029,CUST-6549,894.35,AUD,26-Jan-2024 18:27,Europe/London,pending,books
TXN-03030,CUST-3683,10.16,EUR,2024-02-02T13:18:11,Europe/London,pending,electronics
TXN-03031,CUST-1934,792.63,JPY,03/26/24 08:46 PM,UTC,pending,home
TXN-03032,CUST-7978,903.91,CAD,15-Jan-2024 09:30,Asia/Tokyo,completed,books
TXN-03033,CUST-5418,542.79,GBP,2024-03-15T14:58:38Z,,pending,toys
TXN-03034,CUST-1379,11.49,GBP,2024-03-12 18:48:26,Europe/London,failed,electronics
TXN-03035,CUST-9302,626.46,AUD,03/21/24 03:58 AM,,failed,clothing
TXN-03036,CUST-8981,789.49,EUR,30-Jan-2024 10:47,Europe/London,failed,sports
TXN-03037,CUST-9025,33.32,EUR,2024-02-16T01:29:01Z,,completed,books
TXN-03038,CUST-5093,971.53,GBP,2024-03-07T05:53:24Z,UTC,completed,home
TXN-03039,CUST-6110,723.22,AUD,22-Jan-2024 12:58,Europe/London,failed,sports
TXN-03040,CUST-4415,461.13,USD,27-Mar-2024 08:03,America/New_York,failed,home
TXN-03041,CUST-1153,425.46,USD,2024-01-20T09:17:20Z,Europe/Paris,pending,clothing
TXN-03042,CUST-1097,6.74,JPY,2024-03-17 15:02:25,America/Los_Angeles,failed,books
TXN-03043,CUST-8770,868.04,EUR,20-Feb-2024 20:03,America/New_York,failed,toys
TXN-03044,CUST-3114,250.45,GBP,2024-02-11 15:55:54,UTC,pending,home
TXN-03045,CUST-3601,812.09,USD,2024-03-26T06:27:28,Asia/Tokyo,pending,sports
TXN-03046,CUST-5194,946.95,CAD,2024-01-05 19:41:19,America/Los_Angeles,pending,home
TXN-03047,CUST-1457,892.61,USD,2024-02-28T11:40:04Z,America/Los_Angeles,failed,electronics
TXN-03048,CUST-3013,903.99,EUR,06-Feb-2024 20:06,America/New_York,failed,electronics
TXN-03049,CUST-2313,27.78,JPY,2024-03-07T02:47:19,Europe/Paris,failed,electronics
TXN-03050,CUST-4758,615.98,AUD,2024-01-01T15:55:28,Australia/Sydney,failed,beauty
TXN-03051,CUST-4898,797.28,CAD,2024-01-19T09:38:15,,failed,electronics
TXN-03052,CUST-1366,691.68,AUD,2024-02-26T09:31:57,,completed,sports
TXN-03053,CUST-4599,292.14,JPY,01/17/24 04:41 AM,Europe/London,failed,books
TXN-03054,CUST-1000,14.85,JPY,29-Mar-2024 09:05,UTC,failed,home
TXN-03055,CUST-8582,448.89,EUR,05-Jan-2024 03:19,Europe/London,completed,toys
TXN-03056,CUST-6668,82.3,EUR,02/11/24 06:21 AM,UTC,failed,home
TXN-03057,CUST-1850,371.02,EUR,2024-03-28T16:15:01Z,Europe/London,completed,electronics
TXN-03058,CUST-6573,822.36,EUR,02/29/24 08:07 PM,,failed,beauty
TXN-03059,CUST-5488,475.09,USD,19-Mar-2024 11:27,Australia/Sydney,completed,sports
TXN-03060,CUST-4413,912.43,EUR,28-Feb-2024 00:59,Asia/Tokyo,completed,clothing
TXN-03061,CUST-3457,566.88,EUR,2024-01-17T21:06:00Z,America/New_York,failed,toys
TXN-03062,CUST-7649,155.05,EUR,2024-01-11 02:13:57,Europe/London,completed,toys
TXN-03063,CUST-9030,446.48,GBP,16-Mar-2024 19:15,,completed,books
TXN-03064,CUST-5641,54.66,USD,2024-01-28T21:52:36Z,Europe/Paris,pending,books
TXN-03065,CUST-8014,69.24,JPY,2024-03-03T15:28:50Z,Australia/Sydney,failed,home
TXN-03066,CUST-9923,905.44,USD,2024-02-14T02:00:56Z,Europe/Paris,completed,home
TXN-03067,CUST-7295,193.84,GBP,21-Jan-2024 11:47,Australia/Sydney,completed,toys
TXN-03068,CUST-7496,727.82,CAD,05-Mar-2024 23:23,Asia/Tokyo,pending,clothing
TXN-03069,CUST-8904,808.79,JPY,2024-01-27T11:58:42,UTC,failed,books
TXN-03070,CUST-6289,57.02,AUD,2024-02-09 20:26:16,America/New_York,pending,home
TXN-03071,CUST-5092,225.19,GBP,02/23/24 08:30 PM,Australia/Sydney,failed,sports
TXN-03072,CUST-6401,685.06,AUD,02/22/24 02:44 PM,Australia/Sydney,completed,electronics
TXN-03073,CUST-6156,304.55,EUR,01-Mar-2024 14:21,America/Los_Angeles,failed,beauty
TXN-03074,CUST-2229,480.73,CAD,2024-01-14 08:59:11,,failed,clothing
TXN-03075,CUST-4290,280.74,GBP,2024-01-14T12:49:25,Europe/London,completed,books
TXN-03076,CUST-2058,612.35,EUR,2024-03-28T03:02:41,UTC,pending,books
TXN-03077,CUST-3362,301.35,AUD,2024-03-24 04:15:50,,completed,toys
TXN-03078,CUST-8466,17.54,GBP,20-Mar-2024 10:42,UTC,pending,home
TXN-03079,CUST-7982,7.54,USD,2024-03-23T07:58:25,Europe/Paris,completed,toys
TXN-03080,CUST-9660,561.35,GBP,2024-02-26T21:53:30,Europe/London,completed,books
TXN-03081,CUST-8462,76.3,GBP,09-Mar-2024 17:31,America/Los_Angeles,pending,electronics
TXN-03082,CUST-7622,495.04,EUR,2024-02-15T13:37:05Z,America/Los_Angeles,failed,sports
TXN-03083,CUST-8867,928.07,USD,01/23/24 04:25 PM,Europe/London,completed,sports
TXN-03084,CUST-9710,213.45,USD,2024-03-27T12:42:23,,completed,clothing
TXN-03085,CUST-6762,601.83,GBP,2024-02-20T00:43:04,,failed,beauty
TXN-03086,CUST-7012,883.38,GBP,03/29/24 07:21 AM,America/New_York,completed,home
TXN-03087,CUST-1408,628.5,USD,2024-03-18T23:06:09,Australia/Sydney,pending,sports
TXN-03088,CUST-6362,656.17,CAD,2024-01-24T10:05:55,UTC,completed,toys
TXN-03089,CUST-1862,413.6,EUR,15-Jan-2024 01:14,America/New_York,failed,sports
TXN-03090,CUST-6167,104.09,JPY,2024-01-03T12:20:31Z,America/New_York,failed,home
TXN-03091,CUST-1125,473.07,GBP,01/04/24 11:16 AM,America/Los_Angeles,pending,clothing
TXN-03092,CUST-8501,551.6,EUR,2024-01-02T15:20:14,Europe/Paris,failed,electronics
TXN-03093,CUST-4878,613.61,EUR,2024-02-23 15:14:46,Europe/Paris,pending,clothing
TXN-03094,CUST-7806,39.38,GBP,2024-02-29T18:31:55Z,,failed,beauty
TXN-03095,CUST-9120,314.51,GBP,2024-01-28 20:57:06,Asia/Tokyo,failed,home
TXN-03096,CUST-4474,732.53,JPY,01/30/24 03:39 AM,,failed,beauty
TXN-03097,CUST-2567,676.63,USD,2024-01-21T08:43:57,America/Los_Angeles,failed,toys
TXN-03098,CUST-2556,252.48,CAD,2024-03-02 19:27:13,,completed,books
TXN-03099,CUST-2356,316.98,USD,2024-02-17 03:13:53,America/New_York,failed,books
TXN-03100,CUST-4480,700.67,CAD,2024-02-19T18:15:29Z,UTC,completed,beauty
TXN-03101,CUST-8334,818.89,AUD,2024-02-07T15:00:49,UTC,completed,clothing
TXN-03102,CUST-5718,828.08,EUR,02/01/24 07:40 AM,Europe/London,pending,books
TXN-03103,CUST-4163,887.91,AUD,01/25/24 04:29 AM,America/Los_Angeles,failed,home
TXN-03104,CUST-8441,52.24,EUR,02/12/24 08:11 PM,Europe/Paris,completed,clothing
TXN-03105,CUST-2490,900.32,CAD,09-Mar-2024 22:02,Europe/London,failed,home
TXN-03106,CUST-5006,283.11,AUD,2024-03-27T15:16:49Z,America/New_York,pending,home
TXN-03107,CUST-1502,958.63,EUR,2024-01-02 00:22:54,Asia/Tokyo,pending,toys
TXN-03108,CUST-6797,476.63,GBP,2024-01-18T00:26:27Z,UTC,completed,toys
TXN-03109,CUST-9961,204.61,JPY,09-Mar-2024 04:20,Australia/Sydney,pending,beauty
TXN-03110,CUST-8539,593.28,EUR,03/13/24 09:46 AM,Europe/Paris,pending,sports
TXN-03111,CUST-4929,301.74,AUD,12-Mar-2024 01:05,America/New_York,pending,electronics
TXN-03112,CUST-6455,79.76,USD,2024-01-10 15:48:24,America/Los_Angeles,failed,clothing
TXN-03113,CUST-1949,150.21,AUD,03/14/24 05:21 PM,Europe/London,pending,books
TXN-03114,CUST-3995,557.08,EUR,01/20/24 08:58 PM,America/New_York,completed,clothing
TXN-03115,CUST-8847,175.77,CAD,02/24/24 05:32 PM,Europe/London,failed,home
TXN-03116,CUST-3017,484.54,JPY,24-Mar-2024 10:04,Asia/Tokyo,failed,clothing
TXN-03117,CUST-2291,998.96,CAD,01/10/24 06:02 AM,,completed,beauty
TXN-03118,CUST-8734,584.08,GBP,2024-02-14T22:42:39,Australia/Sydney,pending,books
TXN-03119,CUST-2028,686.82,AUD,31-Jan-2024 19:53,UTC,pending,clothing
TXN-03120,CUST-5167,529.39,JPY,2024-02-18T22:29:39,Europe/Paris,failed,beauty
TXN-03121,CUST-6553,476.88,JPY,2024-02-23 07:57:53,Australia/Sydney,completed,books
TXN-03122,CUST-2360,798.1,EUR,01/07/24 02:13 AM,America/New_York,pending,beauty
TXN-03123,CUST-2978,823.54,AUD,2024-03-11T04:29:14,Australia/Sydney,pending,home
TXN-03124,CUST-5040,180.13,EUR,02/14/24 01:29 PM,Europe/London,pending,books
TXN-03125,CUST-5352,354.17,JPY,2024-02-09T17:29:07,America/Los_Angeles,failed,clothing
TXN-03126,CUST-4501,23.11,AUD,2024-03-17 20:02:04,America/Los_Angeles,pending,electronics
TXN-03127,CUST-6273,954.37,EUR,03/25/24 12:16 AM,Europe/Paris,pending,sports
TXN-03128,CUST-2029,708.57,EUR,2024-01-17 02:33:06,Australia/Sydney,completed,clothing
TXN-03129,CUST-7019,867.29,AUD,2024-03-07 01:24:40,Europe/Paris,failed,sports
TXN-03130,CUST-3465,215.59,USD,2024-02-09T19:05:23Z,UTC,failed,home
TXN-03131,CUST-9906,324.52,CAD,02/10/24 04:12 AM,Asia/Tokyo,pending,books
TXN-03132,CUST-6191,720.14,EUR,2024-03-30 17:31:45,Australia/Sydney,pending,beauty
TXN-03133,CUST-7244,994.54,CAD,01/27/24 03:46 AM,Australia/Sydney,completed,home
TXN-03134,CUST-7962,830.98,JPY,2024-02-20T03:41:43,America/New_York,completed,toys
TXN-03135,CUST-4364,235.3,EUR,2024-01-12 20:32:01,Asia/Tokyo,pending,sports
TXN-03136,CUST-4372,754.59,EUR,2024-02-23T07:12:34Z,Europe/London,completed,books
TXN-03137,CUST-7763,814.11,JPY,22-Feb-2024 09:27,Australia/Sydney,completed,electronics
TXN-03138,CUST-7399,492.9,EUR,27-Jan-2024 06:39,UTC,completed,toys
TXN-03139,CUST-8133,20.71,AUD,2024-02-13T03:29:11Z,America/Los_Angeles,pending,sports
TXN-03140,CUST-1231,674.48,EUR,01/19/24 10:20 PM,Asia/Tokyo,pending,home
TXN-03141,CUST-5229,381.47,CAD,2024-01-27 09:26:18,UTC,pending,clothing
TXN-03142,CUST-6802,569.57,CAD,2024-02-07T00:53:26Z,America/New_York,completed,beauty
TXN-03143,CUST-1823,602.12,AUD,2024-01-20T16:25:03Z,America/New_York,pending,home
TXN-03144,CUST-5951,519.65,GBP,2024-03-25T16:28:29Z,Australia/Sydney,pending,home
TXN-03145,CUST-1395,612.34,JPY,2024-01-28 07:34:45,Australia/Sydney,completed,toys
TXN-03146,CUST-2660,66.46,JPY,07-Mar-2024 04:26,America/New_York,failed,sports
TXN-03147,CUST-7413,379.65,JPY,2024-03-14T10:33:21Z,UTC,completed,beauty
TXN-03148,CUST-2488,38.79,AUD,2024-01-06T10:47:54,Europe/London,pending,beauty
TXN-03149,CUST-9614,503.21,GBP,2024-02-22 05:59:12,Europe/London,failed,books
TXN-03150,CUST-2158,470.15,EUR,2024-01-15 18:56:36,America/Los_Angeles,failed,home
TXN-03151,CUST-9479,39.36,GBP,2024-02-03T05:26:58Z,America/New_York,pending,clothing
TXN-03152,CUST-2234,307.72,EUR,2024-02-27 07:01:16,,completed,books
TXN-03153,CUST-1178,291.96,GBP,2024-02-27 07:01:20,America/New_York,failed,books
TXN-03154,CUST-1081,323.79,JPY,2024-01-02T00:09:55Z,,pending,sports
TXN-03155,CUST-9317,663.19,AUD,01/27/24 05:45 PM,Europe/Paris,failed,clothing
TXN-03156,CUST-1892,953.91,CAD,23-Feb-2024 22:58,Europe/London,completed,home
TXN-03157,CUST-6146,646.05,GBP,2024-01-31T06:15:00Z,Europe/London,failed,toys
TXN-03158,CUST-8625,907.03,AUD,2024-03-12T22:19:28Z,,failed,home
TXN-03159,CUST-6846,982.6,CAD,07-Feb-2024 00:45,Asia/Tokyo,completed,home
TXN-03160,CUST-2986,480.74,EUR,2024-01-14T22:48:34,UTC,pending,clothing
TXN-03161,CUST-6331,885.09,JPY,2024-03-23T04:14:21Z,,pending,home
TXN-03162,CUST-8399,814.9,JPY,01/25/24 03:29 PM,Europe/Paris,pending,clothing
TXN-03163,CUST-4228,442.27,JPY,03-Jan-2024 12:45,Europe/Paris,pending,electronics
TXN-03164,CUST-2897,648.49,AUD,2024-03-05T10:57:18Z,Europe/London,failed,clothing
TXN-03165,CUST-6086,485.6,AUD,2024-01-22T05:04:45,America/Los_Angeles,completed,electronics
TXN-03166,CUST-8978,271.03,CAD,01/17/24 09:25 AM,Europe/London,failed,beauty
TXN-03167,CUST-8372,776.26,USD,2024-01-22T05:43:16Z,Asia/Tokyo,pending,beauty
TXN-03168,CUST-9555,439.1,USD,01/31/24 07:47 AM,Europe/Paris,failed,electronics
TXN-03169,CUST-3132,364.31,USD,03-Mar-2024 23:20,UTC,completed,home
TXN-03170,CUST-1713,344.7,USD,21-Jan-2024 05:06,Asia/Tokyo,pending,toys
TXN-03171,CUST-4388,706.17,CAD,21-Feb-2024 13:13,Australia/Sydney,pending,electronics
TXN-03172,CUST-8514,750.65,JPY,2024-01-07T18:21:43Z,,completed,books
TXN-03173,CUST-4492,120.42,AUD,2024-01-11 11:29:47,America/Los_Angeles,pending,sports
TXN-03174,CUST-9627,470.99,JPY,2024-03-28 17:19:59,UTC,completed,clothing
TXN-03175,CUST-2254,351.32,GBP,2024-01-01 19:49:24,America/New_York,pending,sports
TXN-03176,CUST-9408,530.84,USD,2024-03-03 04:48:00,,completed,books
TXN-03177,CUST-2103,268.62,JPY,2024-01-14T04:49:26,,completed,clothing
TXN-03178,CUST-8450,645.53,GBP,2024-01-08T23:10:07Z,,failed,beauty
TXN-03179,CUST-4212,874.55,AUD,2024-02-21T07:48:23Z,America/New_York,pending,sports
TXN-03180,CUST-9107,266.68,EUR,09-Mar-2024 13:41,,completed,home
TXN-03181,CUST-6428,570.21,USD,18-Mar-2024 19:53,America/New_York,failed,clothing
TXN-03182,CUST-4645,294.33,USD,03/21/24 05:40 AM,UTC,completed,toys
TXN-03183,CUST-9494,312.28,JPY,2024-01-11T11:59:08Z,Europe/London,failed,books
TXN-03184,CUST-8630,414.06,EUR,30-Mar-2024 17:13,UTC,completed,toys
TXN-03185,CUST-3365,12.16,JPY,2024-02-23T07:50:40,UTC,failed,beauty
TXN-03186,CUST-8020,800.93,JPY,2024-03-29T06:57:52Z,Asia/Tokyo,failed,toys
TXN-03187,CUST-3993,375.05,JPY,2024-01-03 10:51:19,Europe/Paris,failed,books
TXN-03188,CUST-9932,815.83,JPY,2024-03-06T23:27:57,Europe/Paris,completed,sports
TXN-03189,CUST-4656,962.02,USD,2024-02-13T01:58:17,America/Los_Angeles,pending,home
TXN-03190,CUST-9183,307.09,USD,2024-03-12T02:51:41Z,America/Los_Angeles,completed,clothing
TXN-03191,CUST-4783,144.93,CAD,25-Mar-2024 04:03,Australia/Sydney,completed,sports
TXN-03192,CUST-3197,612.69,EUR,2024-02-07T21:48:22,Australia/Sydney,failed,books
TXN-03193,CUST-8066,6.99,GBP,2024-02-10 08:37:18,Europe/London,completed,books
TXN-03194,CUST-3122,78.59,USD,17-Jan-2024 15:12,,pending,books
TXN-03195,CUST-1010,692.51,JPY,01/14/24 08:51 PM,America/Los_Angeles,failed,electronics
TXN-03196,CUST-2846,557.48,CAD,2024-02-28T03:30:31,Europe/Paris,failed,beauty
TXN-03197,CUST-9160,170.99,JPY,16-Feb-2024 17:06,,completed,clothing
TXN-03198,CUST-3584,975.69,USD,2024-01-16T23:42:06,Europe/Paris,completed,sports
TXN-03199,CUST-9806,312.3,EUR,24-Feb-2024 21:46,UTC,pending,beauty
TXN-03200,CUST-9602,411.69,GBP,2024-02-26 17:59:44,America/New_York,completed,electronics
TXN-03201,CUST-3555,68.89,AUD,2024-02-19 09:04:32,America/New_York,pending,clothing
TXN-03202,CUST-3548,981.04,CAD,2024-03-21 06:20:02,Australia/Sydney,failed,toys
